entrezgene,FDRPval_m1m2,FDRPval_m2m2a,FDRPval_m7m8,FDRPval_m8m8a,FDRPval_busted,Prop_m2,Omega_m2,Omega_m0,prop_sel_branches,length,nseq
769256,1,1,1.76658284259918e-5,5.91906048300956e-4,8.45668804303394e-8,0.056,1,0.27029,0.06666666666666667,1254,39
415636,1,1,5.68632836130725e-5,0.292725892764456,0.40388552960813845,0.078,1,0.24222,0.14666666666666667,795,39
100859189,1,1,1,1,0.11294671364523841,0.05,1,0.13317,0.32432432432432434,573,20
428653,1,1,0.0278746804267508,1,0.36536553495328467,0,26.9031,0.05042,0.2,1482,39
420773,0.00722683656412705,0.00146421123065628,8.5396009799902e-8,0.00835944769439003,0.0016558967653124137,0.007,3.80806,0.22522,0.09090909090909091,456,40
416034,1,1,0,1,0.8376203747887527,0.019,1,0.06884,0.08,1665,39
101748429,1,1,1,0.013648047339208,1,0,1,0.04762,0.08,1941,39
418328,1,1,1.01316170241772e-5,1,1,0,25.76178,0.05237,0.013333333333333334,1323,39
395445,1,1,3.89033691767162e-4,0.751735656726814,7.120763988002016e-5,0.024,1,0.03619,0.04,639,39
421816,0.0908754522315135,0.0230591632892926,4.23496825938787e-5,0.00107782932773103,0.24898952647211192,0.004,4.32445,0.1628,0.02666666666666667,891,39
422667,0.0201259428974001,0.00440998480685005,1.05912686421293e-14,1.35214287440061e-8,2.504135074886482e-11,0.016,2.29716,0.40693,0.22666666666666666,2133,39
415485,1,1,2.58027541064483e-4,0.566411786526824,1,0,35.51088,0.05751,0.04,2748,39
421040,0.111034520896559,0.0288353304886934,1.58748328769547e-7,1.17035074887648e-4,0.0022712430400796324,0.008,2.83708,0.17259,0.05333333333333334,687,39
415470,1,1,8.38798781071794e-4,0.125866329380118,0.11422703390965896,0,15.35425,0.17052,0.4,3351,39
100859261,1,1,0.844646157976874,0.747663520864328,1,0,15.08474,0.09965,0.10666666666666667,852,39
422341,0.261773605470864,0.0762456980632352,0,9.64392869022606e-6,0.016254390107900814,0.014,2.08629,0.23335,0.09333333333333334,1932,39
423378,1,1,1,0.843366250844217,1,0,1,0.10202,0.0547945205479452,939,38
418520,1,1,5.4366468556386e-5,0.255891523945738,0.004153312655574979,0.047,1,0.19723,0.12,723,39
427830,0,0,0,0,2.8801772952082532e-5,0.043,2.7477,0.33306,0.2602739726027397,1767,38
395073,1,1,3.39775661259693e-4,0.878756292791494,0.323387131403621,0.011,1,0.20894,0.0958904109589041,1425,38
421435,1.53844191597032e-4,2.51128455015417e-5,0,1.81770697237976e-9,1,0.045,2.28602,0.32546,0.2054794520547945,1365,38
771080,1,1,0.732670362530593,0.726759127056852,0.35084069649376276,0,26.43767,0.12401,0.26865671641791045,495,35
418240,1,1,1,1,0.5565637409387834,0,55.78541,0.14474,0.17333333333333334,1407,39
NA,1,1,0.129442517141742,0.504644841465009,0.2391111336928385,0,14.43138,0.01487,0.02127659574468085,465,25
396341,1,1,1,0.868129730852508,5.079726204442663e-5,0.03,1,0.04207,0.046153846153846156,876,34
693264,1,1,0.843501089507174,0.931791866930202,1,0.011,1,0.19632,0,1119,33
424700,1,1,0.0016291477424411,0.0530377692087387,1,0,30.02989,0.02866,0.14666666666666667,1461,39
417810,0.0105618320172216,0.00219833876146805,7.64082554088849e-8,1,1,0.002,4.78574,0.18786,0.013333333333333334,1563,39
422346,1,1,1,0.991439186679485,1,0,10.09346,0.05892,0,339,40
416583,1,1,0.0388509631848859,1,1,0.056,1,0.14937,0.05333333333333334,717,39
417672,1,1,1,0.67946838546064,0.1748297750115717,0,27.97498,0.02373,0.03896103896103896,891,40
427504,1,1,7.73680213734938e-4,0.746128148189249,1,0.032,1,0.13302,0.12,2940,39
430495,1,1,0.471142895019437,1,0.1035926490081732,0.021,1,0.11079,0.12,1218,39
418768,1,1,0.0089811273577369,0.209709950232678,0.6674670170044669,0.079,1,0.25893,0.13333333333333333,795,39
418684,0.0846313602543232,0.0213033970617268,2.04259934398626e-7,9.2044047620809e-6,3.483388402443071e-7,0.002,4.58826,0.0689,0.04,1377,39
422449,1,1,5.70195840493767e-4,0.244050204732754,1,0.049,1,0.20062,0.013333333333333334,744,39
416546,1,1,1.04161544085863e-4,0.0493177604835096,0.19267190230325962,0.06,1,0.21096,0.43661971830985913,1320,37
418939,1,1,2.19979403204294e-4,0.0802124005886811,1,0.009,1,0.205,0.18309859154929578,1095,37
420474,4.0020538280068e-5,6.17106047250791e-6,0,1.66864542146694e-9,0.8012585525929647,0.012,2.63337,0.38494,0.24,2526,39
417439,1,1,0.00619797880267849,0.660587738453096,0.06407266952107937,0.042,1,0.06266,0.1095890410958904,1203,38
424289,0.52493499612435,0.172532522543613,6.07352006525346e-15,1.52555159809836e-5,1,0.005,2.57843,0.10193,0.3333333333333333,1995,39
419779,1,1,4.81181902493006e-7,0.0054907924318862,0.033636607718150156,0.073,1,0.24733,0.10144927536231885,636,36
420392,8.87049883910802e-5,1.41369735731447e-5,0,3.2342143621012e-14,4.658206752466373e-10,0.078,1.88167,0.49095,0.39436619718309857,2124,37
419492,1,1,0.00227243730890558,0.740268895004674,1,0.044,1,0.22354,0.14666666666666667,1047,39
429111,2.4571486607846e-12,2.5088707093359e-13,0,4.63408189709258e-15,2.437182128709557e-13,0.008,4.28128,0.32444,0.2328767123287671,1629,38
416363,1,1,0.069958585934862,0.776375678000872,0.06082699743868785,0,32.62429,0.02321,0.013333333333333334,2109,39
419838,0.213338081289025,0.0602955820338205,7.18404229166985e-6,0.0048629549478254,1,0.003,3.22913,0.17239,0.0136986301369863,1290,38
430689,1,1,1,1,0.14722626542589803,0,88.53376,0.03056,0.05333333333333334,1011,39
428696,1,1,0.176326670426647,0.499758457135026,0.1782757547833739,0,25.58462,0.10023,0.136986301369863,1233,38
421939,1,1,2.22696044391484e-4,0.968515928765939,1,0.012,1,0.07627,0.04,1146,39
395225,1,1,0.149982476428842,1,1,0.009,1,0.04832,0.16,972,39
419960,1,1,2.7170706919998e-8,0.629668515999967,1,0,62.7446,0.0302,0.08,2229,39
417605,1,1,1,1,1,0,28.47323,0.01615,0.03896103896103896,333,40
768335,1,1,0.849719624436992,1,0.09132923698012178,0,24.90951,0.14293,0.047619047619047616,285,33
101752101,0.16275970703516,0.0443153742909094,1.93257862413466e-14,1.18584979151779e-5,1.1596081591529838e-6,0.034,2.04589,0.38901,0.21052631578947367,1095,30
428242,1,1,0.0104820559290685,0.773286086392418,1,0,29.01049,0.01004,0.05333333333333334,1926,39
426793,1,1,1,1,1,0.027,1,0.13249,0.0273972602739726,849,38
101751177,1,1,1,1,1,0.02,1,0.10989,0.04,1068,39
429005,1,1,8.70334276125903e-8,0.0694244751668476,0.0012208655749059425,0.031,1,0.17285,0.29333333333333333,2571,39
421739,0.0417809419592055,0.00978528213050078,3.12240202711277e-11,1.56186457586226e-4,0.11275014662807942,0.005,3.49017,0.24223,0.12,1161,39
422043,1,1,0.210420092621746,0.0756722220320736,0.07556602712161606,0,28.30187,0.05479,0.2191780821917808,2268,38
423236,1,1,0.207100027173027,1,0.11005106901534357,0,27.13244,0.06755,0.013333333333333334,714,39
418114,7.8187029857613007e-05,1.23952322640866e-5,0,2.46432144353636e-11,0,0.01,3.32974,0.2612,0.1038961038961039,2106,40
395727,1,1,0.45345836767474,1,1,0,42.99989,0.02628,0.013333333333333334,1461,39
418408,0,0,0,0,8.237562156897545e-8,0.11,3.97609,0.74104,0.11688311688311688,717,40
418657,2.97881484181777e-9,3.48126902375791e-10,0,0,0.26045444922679684,0.01,2.65536,0.35586,0.726027397260274,8286,38
771943,1,1,0.973694956331857,0.931791866930202,0.5619593487470642,0.037,1,0.20494,0.1694915254237288,363,31
426482,1,1,2.06770162266621e-9,0.0296661690762811,1,0.054,1,0.21737,0.24,1893,39
428543,1,1,1,0.381245992468216,1,0,28.13978,0.03296,0.08,1347,39
420026,1,1,1,1,0.004768047645547506,0,18.02869,0.0752,0.057971014492753624,564,36
101747453,1,1,0.285912589382539,1,1.0048650545836295e-8,0.001,1,0.06774,0.04,1161,39
424194,1,1,0,1,0.02781034670805383,0,25.13382,0.04874,0.28169014084507044,3735,37
418797,1,1,1.35294906433822e-4,0.939075417288701,1,0.009,1,0.14179,0.2,2520,39
421680,0.0209409110657478,0.0046033911973478,0,9.82618225707668e-12,0.0031565760123975404,0.005,2.7014,0.25079,0.44,4593,39
420927,1,1,0.00407122613086831,0.787832807074251,5.455135246238314e-4,0,20.59821,0.02407,0.16,2523,39
420121,1,1,1,1,0.2543001912197817,0,50.39794,0.02658,0.06666666666666667,1761,39
423395,6.55468680207828e-14,6.50347831143704e-15,0,0,0.23937421508124682,0.021,4.42743,0.38123,0.10666666666666667,1005,39
423733,1,1,0.00167424267998454,1,0.8802170101941287,0.025,1,0.15356,0.0547945205479452,642,38
100858814,1,1,4.58254153810188e-4,1,0.4877384390994559,0,45.99625,0.10677,0.0975609756097561,585,22
416392,0.00244743147801784,4.61591617523619e-4,2.20903750099338e-12,1.02433885989293e-8,1,0.032,2.26263,0.34078,0.08695652173913043,873,36
427005,1,1,0.766248025921348,1,2.6331070426232695e-5,0.095,1,0.34458,0.09333333333333334,471,39
769575,0.0291401167088772,0.00659648606846101,1.29007707349392e-11,9.06655327319533e-7,1,0.039,2.24607,0.36691,0.3013698630136986,663,38
416456,1,1,0.344695750968699,0.898207090874335,1,0,18.61748,0.06737,0.0136986301369863,999,38
422904,1,1,1,0.500834743949314,0.6911394133523161,0,55.39234,0.00704,0,1278,38
420262,1,1,0.0044599362471953,0.457862656780748,1,0,41.8083,0.01983,0.013333333333333334,570,39
374012,1,1,1.70146930192191e-4,1,1,0.008,1,0.14434,0.06666666666666667,1833,39
378928,1,1,0.112356233303399,0.451843456448662,1,0,26.2832,0.06321,0,1161,39
396144,0.0298240528244457,0.00676517237057433,2.73647723022272e-6,2.3447072101324e-5,0.016353035435839512,0.002,3.50855,0.1265,0.12,2058,39
421340,1,1,1,0.306517218579825,1,0,35.60505,0.0587,0.14925373134328357,1440,35
420234,1,1,1,1,0.4825563723505058,0,39.78827,0.01847,0.013333333333333334,747,39
396249,1,1,0.00670238335286108,0.640824487856182,0.04741273468532158,0.099,1,0.32857,0.06666666666666667,663,39
395346,5.23492460060525e-5,8.16044443902946e-6,7.18323240040847e-16,2.2008351715458e-10,0.6844880441996646,0.021,2.55751,0.29349,0.05333333333333334,1578,39
422759,1,1,1.20333137893729e-6,0.00974414025286154,6.688068984961056e-9,0.1,1,0.44928,0.3333333333333333,1218,39
418976,1,1,6.45646275757667e-4,1,1,0,35.81949,0.04322,0.04,1842,39
421334,1,1,1.1469020214383e-4,1,1,0.016,1,0.09054,0.013333333333333334,1155,39
418934,1,1,0.447479674965481,0.586877832022967,0.006802790011621037,0,43.32585,0.07249,0.1643835616438356,1506,38
420343,1,1,0.00442147731518479,0.948295645625091,1,0,29.30706,0.02452,0.04,948,39
427872,1,1,0.00142249178853872,0.100047089041087,1,0,1.98756,0.13469,0.02666666666666667,1251,39
427686,0.00644342230348114,0.00129493397745587,2.09587989567597e-15,1.38054320777541e-9,0.31424989142606635,0.019,2.2191,0.41551,0.41333333333333333,2352,39
101751145,1,1,0.0778920111994885,0.907225409538926,1,0.016,1,0.0338,0.05405405405405406,453,20
771996,1,1,0.379055578441392,0.744103953367599,0.2369522655211854,0.046,1,0.28546,0.10666666666666667,1107,39
772040,1,1,1,0.693245809238165,0.04777202084046802,0,27.47917,0.05695,0.32,1191,39
417374,1,1,0,0.483659626556443,0.0027882001342609845,0,34.72897,0.09565,0.30666666666666664,5151,39
422975,1,1,2.07833778202264e-11,0.0048629549478254,0.8109679382010496,0.043,1,0.2173,0.136986301369863,1419,38
423394,1,1,0.00917769654581559,0.570514379034213,0.10506282618233584,0.03,1,0.13806,0.13333333333333333,1758,39
420820,1,1,3.6229789703758e-4,0.878738421118639,0.024845433193554794,0.047,1,0.16053,0.06666666666666667,1059,39
424938,1,1,1.11732608729656e-5,0.215485566728872,2.051181658346727e-4,0,36.23869,0.04955,0.19718309859154928,2280,37
396292,0.00461644325504681,9.07283649144595e-4,0,2.77127532609042e-4,3.507624093479956e-4,0.003,3.77305,0.10752,0.2608695652173913,3006,36
NA,1,1,0.0133964522727396,0.483854438293964,1,0,27.12309,0.1314,0.1232876712328767,1518,38
416543,1,1,0.236655676954513,0.721630349592355,0.06943895778931992,0.075,1,0.11228,0.07042253521126761,378,37
423308,1,1,0.0721378329567964,1,1,0,42.90427,0.04613,0.04,2043,39
770939,1,1,1,0.878738421118639,0.6497685588131147,0.039,1,0.15333,0.0547945205479452,333,38
416554,1,1,1,0.971264201555671,0.008070222897250836,0,32.91833,0.02463,0.0547945205479452,570,38
418504,1,1,4.11886714810134e-8,0.00902713460237914,0.2686971369645568,0.067,1,0.1843,0.273972602739726,1335,38
419950,1,1,0,0.0182101667075694,0.0038974966180087196,0,36.05797,0.03825,0.2602739726027397,3795,38
428952,1,1,0.264637051012156,1,0.33006658203826533,0,32.94203,0.02157,0.013333333333333334,831,39
768877,0.00758395570616996,0.00154173237688088,2.8114599853877e-10,8.49779146566939e-7,0.21040769066777476,0.003,5.17548,0.17501,0.0684931506849315,1119,38
417144,1,1,1,0.307827581317983,6.195589198174909e-4,0,15.47739,0.00623,0.02666666666666667,1002,39
395433,1,1,0.00547060855888722,0.269556285581522,1.6819503353816235e-7,0.021,1,0.12187,0.2054794520547945,1974,38
423277,1,1,1,1,0.005521325817080401,0.024,1,0.16905,0.02666666666666667,429,39
424564,1,1,1,1,1,0,25.70489,0.04822,0.013333333333333334,870,39
404750,1,1,0.0799070412607729,0.445756541983982,0.06331934219699427,0.018,1,0.07304,0.07042253521126761,1170,37
NA,1,1,0.00695243898567702,1,0.7529589668092115,0.046,1,0.27821,0.043478260869565216,699,36
423573,1,1,0.00273855343371572,0.281888813725294,0.12253717570872125,0,60.68099,0.1077,0.09333333333333334,1164,39
396291,1,0.547297294015072,1.47597292702419e-10,3.41216902999903e-4,1,0.004,2.5621,0.10431,0.02666666666666667,1890,39
422844,0.372352544666391,0.114864271118426,3.05393744170017e-10,2.62248092078838e-4,1,0.006,2.52582,0.12596,0.1506849315068493,1713,38
396143,1.78777693764757e-6,2.47130740431715e-7,0,4.41106755685627e-9,0.011362948912396408,0.005,5.08442,0.13827,0.24,1929,39
420628,1,1,1,1,9.659383701456945e-5,0,19.68912,0.10044,0.05333333333333334,603,39
414344,0.0693151615861496,0.0170760917841671,4.56487558897475e-11,2.8033980610812e-5,0,0.074,1.91085,0.60741,0.22077922077922077,777,40
421347,1,1,0.00551334072707595,0.97335880564009,0.05578426437958438,0.015,1,0.13852,0.025974025974025976,921,40
420824,1,1,0.0359346424894893,1,0.009899690675008442,0,29.97647,0.04534,0.08,1005,39
427914,1,1,1,1,1,0,21.05176,0.03034,0.02666666666666667,1428,39
404269,1,1,8.91302915114053e-5,0.00940716736854578,0.03922310172233778,0.009,2.09648,0.12755,0.08,402,39
415486,1,1,2.68223782082338e-6,0.0069928187781860196,0.22772632172522447,0.068,1,0.33173,0.0547945205479452,681,38
418978,1,1,1.46241094615193e-4,0.354794374212123,1,0,115.90791,0.06291,0.0273972602739726,993,38
424980,1,1,1,1,1,0,9.55467,0.00241,0,1797,39
396287,0.150750304441666,0.0406230093814453,1.1707556550691e-7,0.018104160460551,0.028633192745416994,0.012,2.7824,0.21199,0.13333333333333333,888,39
415424,1,1,3.89675907076114e-5,0.1217455034054,1,0.065,1,0.16239,0.11267605633802817,1368,37
396065,1,1,1.53127019035021e-10,0.948620919142459,1,0,61.90535,0.04481,0.031746031746031744,1041,33
426561,1,1,4.88919489199456e-5,0.383772076340695,0.07873811208692812,0.05,1,0.11493,0.028169014084507043,270,37
428568,0.629265707670026,0.214896410697784,1.10251155705959e-9,0.00547095491567224,0.002658002470578737,0.002,3.2265,0.13598,0.24,3267,39
769889,1,1,9.5788138430933e-8,0.771811724161328,0.007813936347442528,0.033,1,0.15866,0.05333333333333334,738,39
424404,0.426192593172763,0.13462616347253,0.00684618854938215,0.0100165432057139,1,0.013,2.48151,0.22035,0.05333333333333334,429,39
418784,1,1,1,0.613144714701697,1,0,3.17203,0.0206,0.0821917808219178,786,38
431480,0.00147467873471687,2.69913179196173e-4,0,8.87493300313344e-9,0.0031822929862796844,0.029,2.25449,0.26303,0.21311475409836064,1701,32
396311,1,1,0,0.105031390939553,0.0016010944215160635,0,41.24952,0.07192,0.38666666666666666,5496,39
428759,1,1,2.67249191343912e-8,0.0384183274246205,0,0.056,1,0.21381,0.16901408450704225,1254,37
404754,0.158519082889449,0.0430038424685629,1.41627429516845e-15,3.96263343946645e-6,0.2235188724792988,0.025,2.14735,0.29877,0.1780821917808219,1182,38
395360,4.95587014636022e-10,5.56492726744956e-11,0,0,4.416728948035973e-6,0.004,6.11308,0.30036,0.26666666666666666,1803,39
416663,0.0896610130873176,0.0227153762140075,3.76364413725332e-11,2.48574117290096e-5,6.947277183016775e-4,0.013,2.48934,0.19741,0.1095890410958904,933,38
396391,1,1,1,1,0.0252788530689472,0,31.20381,0.05618,0.14666666666666667,654,39
423889,1,1,0.777564900218721,0.218728667439249,0.7430088528202656,0,32.42334,0.01533,0.028169014084507043,714,37
415610,1,1,1,0.719306890296558,1,0,24.33256,0.08761,0.04,930,39
374206,1,1,1,0.718605146487882,1,0,25.23567,0.0035,0,276,41
101748426,1,1,1.47204802244908e-12,0.0015407834450189,0.08122996141470648,0.005,2.0065,0.13085,0.0684931506849315,831,38
768554,1,1,0.0112224181279532,1,1,0.015,1,0.07617,0.04,603,39
422345,1,1,1.01976615677283e-9,0.491279858311518,0.24055618112135907,0,2.66475,0.07509,0.0273972602739726,2133,38
430411,8.30332276268307e-4,1.4714559192337e-4,5.16555337332263e-14,8.44688652357207e-10,1,0.015,2.83914,0.18741,0.05333333333333334,1167,39
428685,1,1,1,0.249893822164963,1,0,45.57072,0.0149,0.0410958904109589,1383,38
427203,1,1,1,0.436777895835508,1,0,61.05817,0.01269,0,1767,39
415408,1,1,1,1,1,0,30.47983,0.09166,0.02666666666666667,1203,39
423556,1,1,1.08779511473932e-8,0.0063059210414042,2.4811970453227054e-6,0.072,1,0.0902,0.06329113924050633,747,41
418191,4.08727756050533e-5,6.30805743307357e-6,0,4.13398684296907e-12,1,0.016,2.91253,0.14781,0.09333333333333334,1410,39
417139,1,1,1,0.86396714896118,1,0,27.62514,0.06553,0.11688311688311688,1227,40
426919,1,1,0.0661688137937033,0.881589981543993,0,0,18.98116,0.11511,0.07407407407407407,1425,42
770158,1,1,0.00528621354650902,0.724051108776057,1,0,30.6738,0.047,0.02666666666666667,1086,39
418502,2.29976051280149e-6,3.20443373574409e-7,7.18323240040847e-16,7.33563081080002e-13,6.015961252945901e-13,0.063,2.16776,0.5775,0.30666666666666664,861,39
427808,1,1,4.5803726969222e-5,0.180682570881259,1,0,16.37771,0.05491,0.10666666666666667,1572,39
415847,1,1,1,0.598662763024217,1,0,11.7141,0.01595,0.0136986301369863,384,38
428756,0.0935530442766854,0.0238140141481607,6.99298898074885e-7,0.0689106927455973,0.7722148346291167,0.011,3.32868,0.2218,0.15873015873015872,699,33
416445,1,1,1,0.870439195985235,1,0,16.94518,0.019,0.0273972602739726,1125,38
771927,1,1,0.66466432702099,0.933264103862621,1,0.007,1,0.00837,0,450,37
428595,1.13008638553184e-5,1.66150036393604e-6,7.18323240040847e-16,8.78786608598422e-13,3.9500627601816175e-6,0.023,2.78598,0.39975,0.22666666666666666,1410,39
417538,1,1,0.0445623737579209,1,0.17676351214126945,0.01,1,0.04139,0.06666666666666667,411,39
429811,1,1,1,0.599365086023993,0.0113851214956835,0,25.02622,0.07939,0.04,1044,39
417126,1,1,1.17629025507435e-4,0.0416819828082925,1,0.064,1,0.23698,0.0547945205479452,1104,38
374064,1,1,2.31139996484286e-4,0.162299933798164,0.02759903118759317,0,47.60783,0.03495,0.08163265306122448,1995,26
417811,1.85119499614474e-8,2.25749554040271e-9,0,0,0,0.023,2.83957,0.24371,0.16883116883116883,2004,40
417031,1,1,0.0261631557401182,0.309298117826258,5.735649673566781e-8,0,93.01023,0.07488,0.19672131147540983,1377,32
396349,1,1,1,1,0.4737666601112872,0.009,1,0.02519,0.09090909090909091,1107,40
396048,1,1,1,1,1,0,48.864,7.2e-4,0,579,39
428262,1,1,1.03545931412926e-4,1,2.783722120308802e-5,0,32.34295,0.10375,0.24,2415,39
395808,1,1,0.00131163977779578,0.483659626556443,1,0.04,1,0.15962,0.09859154929577464,711,37
430882,1,1,0.689277379904987,0.675216025408309,1,0,27.28535,0.04404,0.04,1257,39
420932,1,1,0,0.00165733830493214,1.5739163156727694e-4,0.096,1,0.4118,0.1038961038961039,1941,40
416729,1,1,0.01201784247511,0.899181220614027,1,0.041,1,0.23454,0.08,783,39
395864,1,1,1,1,0.004578940665706849,0.159,1,0.28689,0.18309859154929578,594,37
415530,1,1,1,0.86396714896118,0.0089819385021043,0,27.14722,0.07046,0.2,672,34
414143,1,1,4.62478000647574e-4,1,0.0701208350030656,0,30.98912,0.0579,0.02666666666666667,1593,39
NA,1,1,0.278670180298387,0.266878287544761,1,0,27.62421,0.02065,0.0273972602739726,936,38
418362,4.17252865921901e-13,4.02796076063197e-14,0,0,3.0721788206257132e-6,0.048,3.12543,0.50628,0.3230769230769231,990,34
428079,1,1,1,0.731268027659184,1,0,20.6997,0.07709,0.0136986301369863,1002,38
419768,1,1,1,0.377717164121873,0.0026329301841203196,0,52.64933,0.0153,0.11940298507462686,1242,35
420776,1,1,2.07245726964581e-4,0.681015385216753,1,0.003,2.89635,0.14831,0,888,40
