entrezgene,entrezgene_hs,hsapiens_homolog_orthology_confidence
107056543,NA,NA
424956,197,1
414896,221357,1
414896,2940,1
414896,2938,1
414896,2939,1
424160,493911,1
418517,51227,1
417714,5001,1
107055892,NA,NA
100858071,54108,1
423061,7275,1
417107,57684,1
107050156,164153,0
426278,84134,1
418216,9412,1
418827,10910,1
396039,NA,NA
420901,9525,1
395804,5700,1
427140,133396,1
421055,23136,1
416329,NA,1
416329,10111,1
427805,2125,1
422103,55379,1
395486,5435,1
768422,4295,1
421608,55327,1
100857729,NA,NA
770808,23481,1
420482,55130,1
417969,79989,1
418565,8573,1
421570,6196,1
423067,387755,1
417146,1757,1
418071,55703,1
421325,NA,NA
427881,55766,1
100858459,55766,1
420080,55643,1
422181,5255,1
416439,222865,1
769339,1066,0
769339,283848,0
420420,4615,1
422973,203859,1
423092,10078,1
418842,55425,1
419930,128344,1
423038,10894,1
770190,10063,1
374065,3778,1
421719,51020,1
374132,116832,1
374132,6170,1
395984,3069,1
417912,10988,1
107050049,10956,1
420105,6794,1
771221,221687,1
422984,738,1
420140,23309,1
428559,54675,1
770022,NA,NA
418934,10810,1
107049325,1404,0
428649,78989,1
420705,51304,1
418268,1475,1
416777,NA,NA
770233,51092,1
424776,7220,1
107049503,6193,1
421630,81706,1
424274,130355,1
395625,1948,1
100857724,2330,1
420528,221061,1
420957,23731,1
417190,1861,1
422771,2565,1
107057561,NA,NA
425913,54834,1
107052479,9389,0
107052479,9390,1
404528,727897,0
404528,4586,0
422776,10396,1
428610,4829,1
422415,59350,1
420995,55014,1
429936,343066,0
429936,126767,1
428443,8320,1
421703,2037,1
395244,81622,0
418885,93492,1
418885,7179,1
422749,132954,1
416421,57496,1
771556,NA,0
771556,7109,1
429078,5132,1
431262,56929,1
100859835,81566,1
415600,171019,1
426934,56666,1
396323,7432,1
771636,54729,1
430337,57089,1
421322,NA,NA
100859806,442425,1
423053,56673,1
424121,3676,1
100858224,NA,NA
418927,NA,NA
426992,54988,1
418058,4174,1
771005,150165,0
771005,402415,1
427993,11141,1
429059,6003,1
415327,197135,1
428128,25771,1
421212,NA,NA
769132,353189,1
422469,55751,1
418881,341676,1
421595,1479,1
107049009,816,1
417112,4702,1
424819,64084,1
426116,118426,1
100858563,NA,1
417783,4189,1
423979,26275,1
422365,23439,1
101747752,285671,1
424047,112464,1
424047,8436,1
428831,282775,0
421861,55754,1
417329,1352,1
424542,5567,1
428349,57794,1
424013,55686,1
428218,4520,1
423188,79096,1
415835,161882,1
395947,6331,1
769364,283849,1
431627,134526,1
771805,10692,1
422513,51191,1
422513,55008,1
422513,NA,0
425372,NA,NA
426384,199870,1
395427,59341,1
395436,10208,1
421991,1788,1
426193,55020,1
426599,55020,1
417280,27158,1
768911,51187,1
421365,28982,1
424922,84859,1
428554,56660,1
420876,10799,1
422111,92736,1
100049058,1605,1
396550,6342,1
423201,NA,1
420501,56243,1
421276,9792,1
395971,136,1
426872,283471,1
422591,5783,1
100859723,5298,1
416714,84532,1
429119,55167,1
107056990,NA,NA
423195,1132,1
421086,6875,1
101749866,654429,1
417093,5090,1
374030,84105,1
417871,6217,1
418327,9515,1
422432,1182,1
420565,64921,1
373931,1958,1
415855,84501,1
420838,9308,1
396071,3381,1
421286,10678,1
427258,26578,1
423025,220002,1
420143,79939,1
396389,9423,1
421071,5932,1
416066,5162,1
421902,NA,1
421902,2055,1
421378,343035,1
418907,5983,1
419677,NA,NA
421063,9097,1
427148,65056,1
426196,92689,1
395815,5781,1
373928,5468,1
417982,79019,1
418843,2963,1
408049,1008,1
100857744,NA,NA
395076,1029,1
395076,1030,1
421852,167691,1
417794,80070,1
424891,622,1
414873,27295,1
419619,2899,1
418920,84056,1
395797,954,1
416926,9993,1
100859412,51780,1
419629,192670,1
421545,79573,1
428403,2617,1
421287,129285,1
418028,8398,1
418901,8900,1
417490,7458,1
100859407,57704,1
422813,1665,1
395639,9253,0
418604,257240,1
415689,197257,1
416699,136332,1
428757,619373,1
100857462,9771,1
416605,23049,1
421691,113115,1
423803,118924,1
427658,8379,1
771348,3651,1
418023,9929,1
101749384,89872,1
415821,55625,1
428544,10936,1
395914,6846,0
395914,6375,0
428717,139716,1
425066,55154,1
416892,338773,1
107054425,NA,NA
420280,114569,1
416967,6927,1
427328,902,1
419621,84967,1
421680,57224,1
418748,23263,1
769954,4710,1
416737,8195,1
423733,338599,1
395291,6092,1
395699,4762,1
374127,5077,1
416293,57472,1
429048,80122,1
428442,6138,1
414875,NA,NA
100857368,79670,1
417267,23307,1
416612,51573,1
420176,10499,0
404746,256435,1
422372,NA,NA
427544,55794,0
427877,246213,1
423748,8665,0
424951,90113,1
395139,6483,1
423163,7189,1
770392,NA,NA
395567,NA,NA
424221,57574,1
427722,23014,1
417088,26190,1
395801,3549,1
426416,254778,1
770295,NA,NA
426085,7289,1
417920,5128,1
418620,56474,1
428763,9407,1
428763,28983,0
428763,339967,1
417123,7185,1
107055281,5164,1
101750205,286077,1
423814,3416,1
416453,54905,1
395339,115,1
421280,51542,1
418890,387921,1
424410,6041,1
428389,6873,1
421671,51390,1
768673,344807,1
768673,131450,1
770004,768,1
769031,6182,1
421197,5194,1
420089,4298,1
428074,161003,1
422403,9227,1
420947,1644,1
423566,55172,1
423774,653145,0
423774,107984085,0
423774,728113,0
418491,7074,1
428830,338662,1
428830,283160,0
428830,283159,0
428830,390275,1
768333,NA,NA
423828,1244,1
395730,7881,1
421256,51069,1
769989,114902,1
417623,359845,1
101748485,220001,1
423501,256281,1
421064,80000,1
425491,23787,1
418942,4285,1
420826,154141,1
395113,5530,1
378793,60487,1
100534590,286749,1
100534590,11037,1
420611,84668,1
415372,6232,1
415372,51065,1
768712,125058,1
424477,163404,1
430678,NA,NA
769547,56902,1
428665,3605,1
428665,112744,1
415817,9100,1
420257,4956,1
427473,8555,1
416763,90861,1
101751828,677,1
418681,123606,1
419429,NA,NA
419656,23633,1
100857604,326340,1
423237,55142,1
428332,51548,1
418610,5160,1
418610,5161,0
107048995,121506,1
418160,51816,1
374053,NA,NA
374059,8325,1
771649,130574,1
423408,9252,1
101749229,283748,0
101749229,8681,1
101749229,100137049,1
420166,84675,1
424266,165631,0
424266,54625,1
418759,3621,1
445340,639,1
101751663,100129278,1
396143,1259,1
423466,55778,1
428083,2706,1
428083,10804,1
427390,9140,1
416051,10093,1
428969,441531,1
428969,5223,1
428670,221391,1
771538,387911,1
771538,338872,1
420243,1345,1
417763,23554,1
426846,9388,1
769894,439921,1
418822,440145,1
423110,353149,0
423110,102724862,0
423110,254272,0
423110,414059,0
423110,414060,0
423110,101060321,0
423110,729877,0
423110,101060389,0
423110,84218,0
423110,101060351,0
423110,102723859,0
423110,729873,0
423110,101060376,0
423110,414060,0
423110,102723859,0
423110,729873,0
426929,5167,1
424185,64135,1
420234,79666,1
423210,54617,1
424669,732,1
417756,93664,1
418773,87769,1
417019,8563,1
107055579,5644,0
107055579,5645,0
107055579,5646,0
417381,64118,1
427380,158427,1
420640,23243,1
395933,NA,NA
395264,216,1
415572,80208,1
416959,NA,NA
422081,6448,1
772054,81892,1
769841,6820,0
769549,91942,1
396471,3950,0
416727,55612,1
416035,131669,1
415868,11060,1
431212,3232,1
769847,653689,1
769847,25774,1
769847,2953,1
417889,282809,1
417369,201294,1
770328,79803,1
416766,9342,1
420798,9319,1
420028,84514,1
420426,64689,1
423602,220965,1
420491,NA,NA
424288,130013,1
416789,192111,1
420849,347744,0
395367,NA,NA
421424,8645,1
424463,51611,1
418232,25830,1
396456,5315,1
415619,55512,1
419493,10459,1
423336,8487,1
415455,5151,1
420451,57488,1
425485,57713,1
420827,255488,1
425056,1586,1
417322,146845,1
424952,10195,1
418031,84645,1
423630,729238,0
423630,653509,0
769803,79102,1
100677794,30062,1
424867,10544,1
395666,960,1
772284,55706,1
417006,9514,1
107056098,NA,NA
422624,51669,1
420129,10437,1
418295,51279,1
418295,715,1
772279,123041,1
427157,27292,1
427313,202243,1
395313,4599,1
395313,4600,1
430698,3227,1
417349,NA,NA
100857815,10134,1
396181,3689,1
418784,10150,1
427091,284439,1
418053,11020,1
420624,54205,1
422318,53344,1
420987,11336,1
422210,9968,1
417731,23774,1
426083,83695,1
421725,221322,1
395970,2495,1
425637,NA,1
425637,27183,1
424853,728294,1
424307,5000,1
421897,28978,1
423075,340990,1
422665,166378,1
419666,8565,1
429280,2866,1
429280,2865,1
429280,2867,0
777462,2866,1
777462,2865,1
777462,2867,0
418002,63929,1
423612,2747,1
423612,2746,1
395944,NA,NA
426673,506,1
373898,27143,1
417883,4922,1
418212,NA,NA
396069,2745,1
422440,80155,1
428002,8233,1
416826,8099,1
415656,23644,1
395681,3716,1
420287,84294,1
415826,1327,1
421775,55084,1
424762,89857,1
428445,131405,1
396381,3975,1
428078,219333,1
424313,375287,1
421398,63892,1
424795,65080,1
423394,2581,1
421465,151393,0
415471,161502,1
428860,51074,1
418908,90627,1
414829,123920,1
768877,6295,1
427878,121601,1
421930,285148,1
416014,22820,1
769754,404672,1
769096,644186,1
419480,9249,1
428419,221078,1
422071,284184,1
424231,129684,1
100859740,NA,NA
107048997,NA,NA
107049819,NA,NA
427908,114904,1
424439,149041,1
417231,NA,NA
421695,64577,1
426117,898,1
418269,131076,1
418779,23348,1
107054167,NA,NA
417577,9618,1
421999,2053,1
423680,29974,1
424180,6328,1
426145,10558,1
429117,204962,1
423448,84439,1
420979,9568,1
421479,25797,1
374125,9516,1
422202,93953,0
426857,5205,1
423856,81621,1
428309,8506,1
107052162,55238,1
417811,79657,1
420553,NA,NA
424384,NA,NA
417839,56890,1
415521,22856,1
421839,167681,1
423933,79892,1
421634,9590,0
416718,27131,1
420812,440498,1
100857289,23293,1
101750600,23293,1
100859860,30844,1
416598,123811,1
424986,5337,1
431641,58524,1
419641,64744,1
421801,114792,1
423488,122402,1
416729,56255,1
373891,9400,1
418824,81624,1
417957,255626,1
770267,255626,1
421585,29074,1
396503,1308,1
428866,8534,1
422869,8310,1
424974,59345,1
429678,79751,1
420427,57599,1
417541,10693,1
417541,908,1
418158,23765,1
421115,9705,1
424583,11004,0
421797,51805,1
404752,58526,1
423164,5896,1
426055,133690,1
419606,51118,1
771648,6751,1
418560,4693,1
425007,6476,1
373916,48,1
422640,5470,1
423355,51077,1
373901,8543,1
421557,387263,1
396188,3326,1
417358,79651,1
769533,26059,1
421737,222546,1
416911,4330,1
418402,79598,1
395269,NA,NA
107053956,NA,NA
418043,27128,1
421219,NA,NA
421352,7042,1
374139,675,1
426789,7994,1
416952,613,1
428829,338662,1
428829,283160,1
428829,283159,0
428829,390275,1
423262,2079,1
422404,166863,1
421826,206412,1
771173,7096,1
771173,10333,1
771173,81793,1
416707,4118,1
421157,252839,1
396052,1544,0
396052,1543,1
428918,81537,1
417844,11052,1
418223,53947,1
423174,NA,NA
420536,10926,0
420805,22850,1
424294,3938,1
424056,23451,1
426102,57661,1
416077,80145,1
428856,5024,1
424600,4678,0
428192,51154,1
417242,23245,1
395705,NA,NA
417990,171568,1
418555,79742,1
395383,9123,1
424860,5062,1
428837,106821730,1
428837,56924,1
428837,106821730,1
101749664,NA,NA
101747696,1396,1
101747696,NA,1
100858412,NA,NA
427227,158358,1
424162,9360,1
417694,225,1
373941,5396,1
100858986,10113,1
418946,221154,1
404750,23192,1
107052097,55026,1
420839,3720,1
427672,124454,1
422154,10809,0
416031,114112,1
420766,8621,1
418180,79785,1
395351,8110,1
416927,NA,NA
395997,2044,1
396221,92483,1
396221,3939,1
396221,3948,1
396221,160287,1
420448,10049,1
373892,120,1
420412,64005,1
415488,374654,1
373923,10658,1
418921,5412,1
416862,55596,1
373996,857,1
424826,5291,1
416022,8607,1
427915,121599,1
100859030,27023,1
771503,253782,1
424413,10228,1
423654,221035,1
429534,51228,1
395772,3855,1
417007,51537,1
395871,5879,1
421426,55776,1
374241,51050,1
418233,NA,NA
421061,81035,1
416479,55698,1
421913,54221,1
422738,7991,1
417137,51162,1
422257,27035,1
769757,58538,1
373935,1602,1
100857605,11237,1
768611,55119,1
419679,84879,1
374147,659,1
374155,7903,1
395847,10962,1
770429,NA,NA
418189,NA,NA
769675,103,1
770187,55811,0
418136,55196,0
417154,169436,1
771022,258010,1
770970,93058,1
378893,2189,1
416651,NA,NA
395105,1395,1
101749502,11005,0
416655,105371045,1
421584,6582,0
421584,6580,1
421051,8774,1
417833,253827,1
416485,6624,1
420160,NA,NA
423141,219931,1
417318,146849,1
424036,8888,1
417809,55089,1
395308,729238,0
395308,653509,1
416484,80028,1
418936,51761,1
424739,51540,1
417873,4618,1
420269,23414,1
429171,116444,1
423436,5267,1
423436,327657,1
423436,866,1
423436,390502,0
423436,12,1
423436,5265,1
423436,5104,1
423436,256394,1
423436,145264,1
423436,6906,0
423571,79609,1
416546,124056,1
100858936,344838,1
420622,51678,1
422671,84109,1
395963,824,1
416310,79770,1
418296,83758,1
378911,2693,1
770263,201780,1
429642,1018,1
427414,NA,NA
426399,9537,1
424115,54431,1
395135,83540,1
424830,51719,1
428384,51059,1
416811,65985,1
420333,286053,1
423510,112840,1
770422,92558,1
420526,80013,1
429506,79977,1
415622,9057,1
420150,26017,1
418356,8399,0
771389,124842,1
423142,220064,1
395950,2637,1
422092,116729,1
423324,55012,1
427150,10769,1
396033,4790,1
420524,6251,1
396015,3283,1
396015,3284,1
423723,10105,1
416538,81889,1
418874,79621,1
772356,57863,1
770341,25759,1
427686,164312,1
424155,9874,1
419100,26019,1
420471,80314,1
100857525,26088,1
768880,NA,NA
768881,NA,NA
374078,332,1
422661,27284,1
100858027,3996,1
395792,6911,0
417534,6358,0
417534,6349,0
417534,414062,0
417534,6362,1
417534,6351,0
417534,6348,1
417534,9560,0
417534,388372,0
373889,3098,1
373909,NA,NA
426652,NA,NA
425215,102157402,1
374165,2167,1
420835,51406,1
420745,27241,1
395793,9095,1
428881,1133,1
422122,51081,1
415496,64782,1
100858422,2322,1
423395,8477,1
423165,5897,1
425053,79893,1
100859655,NA,NA
427914,51559,1
430648,64129,1
426120,117583,1
100858172,NA,NA
416062,788,1
768599,8853,1
421980,11321,1
101751551,644815,1
420664,23171,1
427868,29953,1
420889,55770,1
100857533,79767,1
420689,84129,1
424470,54482,1
417996,23264,1
416682,1358,1
416682,51200,1
416673,197358,1
424075,53938,1
769069,1896,1
101750033,10218,1
768916,22955,1
416243,11063,1
422049,4594,1
408185,51738,1
418142,10526,1
424923,84223,1
395463,221937,1
373969,1749,1
422268,79983,1
415413,440279,1
101752246,23492,1
427484,90527,1
427484,405753,1
420255,7071,1
423118,1374,1
415333,4828,1
771142,5296,1
771142,NA,1
396104,NA,NA
423284,6727,1
415491,55215,1
417614,9706,1
100858513,25930,1
769743,256979,0
414797,29906,1
422367,10009,1
418093,79023,1
395975,11252,1
769919,81926,1
416275,6208,1
421868,80150,1
420604,346389,1
429495,26273,1
417663,140735,1
431652,51271,1
420379,54859,1
416027,4171,1
423185,1643,1
423361,97,1
430764,64421,1
423873,84833,1
768684,440854,1
423506,9495,1
422966,745,1
417401,7706,1
428260,11329,1
427881,55766,1
427895,55766,1
422141,9016,1
422370,55922,1
100858933,NA,1
100858933,10330,1
421620,134957,1
415459,83640,1
771985,5801,1
424802,57624,1
422184,139212,1
415601,51015,1
425017,64747,1
421441,NA,NA
418234,25813,1
416311,134553,1
424941,9470,1
417961,50865,1
100858941,NA,NA
423363,122953,1
420732,6424,1
416728,54363,1
415704,8720,1
395980,6096,1
378929,5149,1
423442,51527,1
421810,9994,1
424978,4711,1
395751,9414,1
395751,9414,1
415586,4236,1
420828,7913,1
417453,64446,1
396292,1292,1
378804,NA,1
101750333,23464,1
395415,NA,NA
417897,170685,1
417897,55190,1
417897,11163,1
417897,440672,1
417897,440672,1
423603,84457,1
420706,7047,1
421815,2570,1
395550,4061,0
423064,5140,1
423775,NA,NA
423340,57862,1
427362,NA,NA
422669,132612,1
100859707,3560,1
424547,NA,NA
421087,284252,1
100858958,171558,0
395509,5156,1
426368,11164,1
107057465,11189,0
422543,55805,1
415974,28976,1
100858556,10655,1
420989,57491,0
395961,2494,1
424108,10152,1
420919,7204,1
422616,23284,1
100859761,152518,1
426747,30814,1
418123,64764,1
776499,85443,1
421458,25940,1
428377,81034,1
423430,57718,1
424260,8723,1
424366,25903,1
395398,9378,1
100857564,29100,1
431660,NA,NA
421419,NA,NA
423980,5378,1
424716,1491,1
421772,8724,1
428454,10803,1
421083,25925,1
419456,29914,1
416578,91949,1
422441,83452,1
415742,81533,1
428551,51575,1
396257,760,1
427896,3007,1
427896,3024,1
427896,3010,1
427896,3009,1
427896,3008,1
427896,3006,1
424437,27101,1
418137,196394,1
421786,389421,1
421468,253635,1
426812,501,1
424611,8438,1
415448,NA,NA
417326,64518,1
395916,4830,1
395916,654364,1
395916,4831,1
417630,NA,0
417630,55181,1
396091,471,1
770780,164684,1
426815,79048,1
100858944,NA,NA
395140,NA,1
395140,9653,1
101751638,79642,1
420871,6745,1
417513,100271927,1
417513,10156,1
107054652,283948,1
422231,51765,1
423739,23053,1
427315,9765,1
423441,55102,1
421284,200728,1
424399,55732,1
429114,79819,1
423233,825,1
395111,3605,1
395111,112744,1
396187,4542,1
420235,157657,1
768614,NA,NA
421917,51112,1
416564,55114,1
422116,23510,1
425313,81847,1
395134,10403,1
772101,80034,1
771273,92259,1
423130,25921,1
416288,821,1
417097,2800,1
419715,114609,1
416540,51734,1
420151,117286,1
421929,51692,1
396025,7498,1
430807,11082,1
100859583,54681,1
428588,84284,1
426054,3575,1
771874,NA,1
771874,51643,1
396127,4241,1
423973,3632,1
420806,79863,1
422069,4548,1
776358,81552,1
419815,6428,1
421053,79822,1
424412,777,1
415899,28972,1
429640,92255,1
419615,7802,1
421726,4121,1
425994,28988,1
422405,4887,1
424913,5133,0
374119,23327,1
107057378,NA,NA
427812,3773,1
428902,54207,1
427391,1036,1
424006,10314,1
419642,4802,1
420144,10523,1
421683,64065,1
421943,1876,1
427339,1902,1
428411,5214,1
396141,8419,1
417771,830,1
420124,8178,1
395225,10140,1
417186,57720,1
423467,51550,1
427335,7357,1
101749673,NA,NA
100857640,6839,1
427546,79156,1
374126,4664,1
426408,51333,0
422090,NA,NA
423320,1073,1
420396,200205,1
415463,50810,1
416845,84876,1
417616,146802,1
693266,NA,NA
423498,122616,1
418079,121053,1
417229,203245,1
423342,51004,1
419384,127262,1
421181,55633,1
768801,NA,NA
430917,9318,1
776639,23480,1
421257,5754,1
100857319,152573,1
422192,6879,1
424818,287015,1
416590,115939,1
378796,859,1
426646,5557,1
395692,57829,1
768914,91768,1
771393,23057,1
423414,9321,1
422072,146705,1
420668,51143,1
420317,10656,1
101748610,374977,0
101748610,NA,0
416886,22895,1
771999,2791,1
776915,8263,1
776915,474383,1
776915,474384,1
395571,7855,1
100857589,146713,1
424876,9175,1
419659,NA,1
419659,728116,1
771552,123745,1
101750075,146456,1
101750075,NA,1
776144,145376,1
424850,80895,1
426648,204219,1
417943,NA,NA
395180,6387,1
423370,23357,1
422153,51248,1
417520,5447,1
426549,54884,1
424829,55502,0
417778,286006,1
421767,84071,1
429380,91289,1
100996929,4637,1
421657,84947,1
424426,64222,1
416820,57696,1
431544,6528,1
424118,6744,1
776269,387332,1
416401,90864,1
416968,121665,1
100859848,NA,NA
422503,25849,1
395306,2147,1
417091,23099,1
420642,117248,1
424529,148423,1
396492,2734,1
422054,53405,1
417359,63893,1
422586,8404,1
427005,57146,1
395085,5624,1
424471,163786,1
395816,7941,1
422937,60493,1
416660,23295,1
395712,5243,1
395712,5244,1
417900,8738,1
101751235,51560,1
415643,84080,1
428335,NA,NA
424634,114883,1
395517,9519,1
416156,114898,1
420286,5885,1
415740,83752,1
420595,27075,1
422358,6594,1
416953,9609,1
417668,8165,1
419623,9967,1
374103,NA,NA
415498,64963,1
423026,143425,1
395749,2119,1
419583,51441,1
374267,4153,0
770846,119392,1
424429,55103,1
414340,NA,NA
417869,89795,1
417596,125150,1
417368,23558,1
396011,1786,1
420961,23732,1
417201,56262,1
395358,590,1
421863,26503,1
426942,79016,1
415926,327,1
417008,NA,1
417008,284904,1
417008,730005,1
417008,23541,1
417008,266629,1
101751363,NA,1
101751363,284904,1
101751363,730005,1
101751363,23541,1
101751363,266629,1
418146,440073,1
421236,22803,1
101750199,5064,1
424948,8893,1
396135,4485,1
423546,55195,1
421339,79802,1
771922,112752,1
770933,56993,1
424626,54558,1
396445,4638,1
416741,55617,1
425359,4597,1
417932,160728,1
424020,10920,1
431642,169522,1
415680,23450,1
427385,1657,1
416343,2908,1
423914,142940,1
386573,429,1
107053337,26030,0
427478,10021,1
415841,5119,1
772177,253012,1
374141,7097,1
769014,7097,1
416507,51655,1
424584,6202,1
425528,8405,1
100858354,3007,1
100858354,3024,1
100858354,3010,1
100858354,3009,1
100858354,3008,1
100858354,3006,1
769007,4208,1
100859696,NA,NA
769655,202915,1
421081,NA,NA
424893,347,1
415370,771,1
373915,6720,1
396478,3912,1
421431,266727,1
771284,283078,1
429723,3780,1
423658,22891,1
